"gridcell" "division" "subdivision" "lat" "lon" "size"
"451" "2602" 114 "1141" 62.875 -10.25 206.733226659164
"452" "2603" 114 "1142" 62.625 -10.75 208.482105083812
"453" "2604" 114 "1142" 62.625 -10.25 208.482105083812
"454" "2611" 114 "1142" 62.875 -11.75 206.733226659164
"455" "2612" 114 "1142" 62.875 -11.25 206.733226659164
"456" "2613" 114 "1142" 62.625 -11.75 208.482105083812
"457" "2614" 114 "1142" 62.625 -11.25 208.482105083812
"458" "2621" 114 "1142" 62.875 -12.75 206.733226659164
"459" "2622" 114 "1142" 62.875 -12.25 206.733226659164
"460" "2623" 114 "1142" 62.625 -12.75 208.482105083812
"461" "2624" 114 "1142" 62.625 -12.25 208.482105083812
"462" "2631" 114 "1143" 62.875 -13.75 206.733226659164
"463" "2632" 114 "1142" 62.875 -13.25 206.733226659164
"464" "2633" 114 "1143" 62.625 -13.75 208.482105083812
"465" "2634" 114 "1143" 62.625 -13.25 208.482105083812
"466" "2641" 114 "1146" 62.875 -14.75 206.733226659163
"467" "2642" 114 "1146" 62.875 -14.25 206.733226659164
"468" "2643" 114 "1146" 62.625 -14.75 208.482105083811
"469" "2644" 114 "1146" 62.625 -14.25 208.482105083812
"470" "2651" 114 "1146" 62.875 -15.75 206.733226659164
"471" "2652" 114 "1146" 62.875 -15.25 206.733226659164
"472" "2653" 114 "1146" 62.625 -15.75 208.482105083812
"473" "2654" 114 "1146" 62.625 -15.25 208.482105083812
"474" "2661" 114 "1146" 62.875 -16.75 206.733226659164
"475" "2662" 114 "1146" 62.875 -16.25 206.733226659164
"476" "2663" 114 "1146" 62.625 -16.75 208.482105083812
"477" "2664" 114 "1146" 62.625 -16.25 208.482105083812
"478" "2671" 114 "1144" 62.875 -17.75 206.733226659164
"479" "2672" 114 "1144" 62.875 -17.25 206.733226659163
"480" "2673" 114 "1146" 62.625 -17.75 208.482105083812
"481" "2674" 114 "1146" 62.625 -17.25 208.482105083811
"482" "2681" 114 "1144" 62.875 -18.75 206.733226659163
"483" "2682" 114 "1144" 62.875 -18.25 206.733226659164
"484" "2683" 114 "1144" 62.625 -18.75 208.482105083811
"485" "2684" 114 "1144" 62.625 -18.25 208.482105083812
"486" "2691" 114 "1144" 62.875 -19.75 206.733226659164
"487" "2692" 114 "1144" 62.875 -19.25 206.733226659164
"488" "2693" 114 "1146" 62.625 -19.75 208.482105083812
"489" "2694" 114 "1144" 62.625 -19.25 208.482105083812
"490" "2701" 114 "1145" 62.875 -20.75 206.733226659166
"491" "2702" 114 "1144" 62.875 -20.25 206.733226659163
"492" "2703" 114 "1144" 62.625 -20.75 208.482105083814
"493" "2704" 114 "1144" 62.625 -20.25 208.482105083811
"494" "2711" 114 "1145" 62.875 -21.75 206.733226659164
"495" "2712" 114 "1145" 62.875 -21.25 206.733226659163
"496" "11" 115 "1151" 60.375 -1.75 224.029032765376
"497" "12" 115 "1151" 60.375 -1.25 224.029032765375
"498" "13" 115 "1151" 60.125 -1.75 225.73442041213
"499" "14" 115 "1151" 60.125 -1.25 225.73442041213
"500" "21" 115 "1151" 60.375 -2.75 224.029032765375
"501" "22" 115 "1151" 60.375 -2.25 224.029032765375
"502" "23" 115 "1151" 60.125 -2.75 225.73442041213
"503" "24" 115 "1151" 60.125 -2.25 225.73442041213
"504" "31" 115 "1151" 60.375 -3.75 224.029032765375
"505" "32" 115 "1151" 60.375 -3.25 224.029032765376
"506" "33" 115 "1151" 60.125 -3.75 225.73442041213
"507" "34" 115 "1151" 60.125 -3.25 225.73442041213
"508" "41" 115 "1151" 60.375 -4.75 224.029032765375
"509" "42" 115 "1151" 60.375 -4.25 224.029032765375
"510" "43" 115 "1151" 60.125 -4.75 225.73442041213
"511" "44" 115 "1151" 60.125 -4.25 225.73442041213
"512" "51" 115 "1151" 60.375 -5.75 224.029032765375
"513" "52" 115 "1151" 60.375 -5.25 224.029032765375
"514" "53" 115 "1151" 60.125 -5.75 225.73442041213
"515" "54" 115 "1151" 60.125 -5.25 225.73442041213
"516" "61" 115 "1151" 60.375 -6.75 224.029032765375
"517" "62" 115 "1151" 60.375 -6.25 224.029032765376
"518" "63" 115 "1151" 60.125 -6.75 225.73442041213
"519" "64" 115 "1151" 60.125 -6.25 225.73442041213
"520" "71" 115 "1151" 60.375 -7.75 224.029032765376
"521" "72" 115 "1151" 60.375 -7.25 224.029032765375
"522" "73" 115 "1151" 60.125 -7.75 225.73442041213
"523" "74" 115 "1151" 60.125 -7.25 225.734420412129
"524" "81" 114 "1142" 60.375 -8.75 224.029032765375
"525" "82" 114 "1142" 60.375 -8.25 224.029032765376
"526" "83" 114 "1142" 60.125 -8.75 225.734420412129
"527" "84" 114 "1142" 60.125 -8.25 225.73442041213
"528" "91" 114 "1142" 60.375 -9.75 224.029032765376
"529" "92" 114 "1142" 60.375 -9.25 224.029032765375
"530" "93" 114 "1142" 60.125 -9.75 225.73442041213
"531" "94" 114 "1142" 60.125 -9.25 225.734420412129
"532" "101" 114 "1142" 60.375 -10.75 224.029032765375
"533" "102" 114 "1142" 60.375 -10.25 224.029032765376
"534" "103" 114 "1142" 60.125 -10.75 225.734420412129
"535" "104" 114 "1142" 60.125 -10.25 225.73442041213
"536" "111" 114 "1142" 60.375 -11.75 224.029032765376
"537" "112" 114 "1142" 60.375 -11.25 224.029032765375
"538" "113" 114 "1142" 60.125 -11.75 225.73442041213
"539" "114" 114 "1142" 60.125 -11.25 225.734420412129
"540" "121" 114 "1142" 60.375 -12.75 224.029032765376
"541" "122" 114 "1142" 60.375 -12.25 224.029032765376
"542" "123" 114 "1142" 60.125 -12.75 225.73442041213
"543" "124" 114 "1142" 60.125 -12.25 225.73442041213
"544" "131" 114 "1146" 60.375 -13.75 224.029032765376
"545" "132" 114 "1142" 60.375 -13.25 224.029032765375
"546" "133" 114 "1142" 60.125 -13.75 225.73442041213
"547" "134" 114 "1142" 60.125 -13.25 225.734420412129
"548" "141" 114 "1146" 60.375 -14.75 224.029032765374
"549" "142" 114 "1146" 60.375 -14.25 224.029032765376
"550" "143" 114 "1146" 60.125 -14.75 225.734420412128
"551" "144" 114 "1146" 60.125 -14.25 225.73442041213
"552" "151" 114 "1146" 60.375 -15.75 224.029032765376
"553" "152" 114 "1146" 60.375 -15.25 224.029032765376
"554" "153" 114 "1146" 60.125 -15.75 225.73442041213
"555" "154" 114 "1146" 60.125 -15.25 225.73442041213
"556" "161" 114 "1146" 60.375 -16.75 224.029032765376
"557" "162" 114 "1146" 60.375 -16.25 224.029032765376
"558" "163" 114 "1146" 60.125 -16.75 225.73442041213
"559" "164" 114 "1146" 60.125 -16.25 225.73442041213
"560" "171" 114 "1146" 60.375 -17.75 224.029032765376
"561" "172" 114 "1146" 60.375 -17.25 224.029032765374
"562" "173" 114 "1146" 60.125 -17.75 225.73442041213
"563" "174" 114 "1146" 60.125 -17.25 225.734420412128
"564" "181" 114 "1146" 60.375 -18.75 224.029032765374
"565" "182" 114 "1146" 60.375 -18.25 224.029032765376
"566" "183" 114 "1146" 60.125 -18.75 225.734420412128
"567" "184" 114 "1146" 60.125 -18.25 225.73442041213
"568" "191" 114 "1146" 60.375 -19.75 224.029032765376
"569" "192" 114 "1146" 60.375 -19.25 224.029032765376
"570" "193" 114 "1146" 60.125 -19.75 225.73442041213
"571" "194" 114 "1146" 60.125 -19.25 225.73442041213
"572" "201" 114 "1146" 60.375 -20.75 224.029032765377
"573" "202" 114 "1146" 60.375 -20.25 224.029032765374
"574" "203" 114 "1146" 60.125 -20.75 225.734420412131
"575" "204" 114 "1146" 60.125 -20.25 225.734420412128
"576" "211" 114 "1146" 60.375 -21.75 224.029032765376
"577" "212" 114 "1146" 60.375 -21.25 224.029032765374
"578" "213" 114 "1146" 60.125 -21.75 225.73442041213
"579" "214" 114 "1146" 60.125 -21.25 225.734420412128
"580" "221" 114 "1146" 60.375 -22.75 224.029032765374
"581" "222" 114 "1146" 60.375 -22.25 224.029032765376
"582" "223" 114 "1146" 60.125 -22.75 225.734420412128
"583" "224" 114 "1146" 60.125 -22.25 225.73442041213
"584" "231" 114 "1146" 60.375 -23.75 224.029032765374
"585" "232" 114 "1146" 60.375 -23.25 224.029032765377
"586" "233" 114 "1146" 60.125 -23.75 225.734420412128
"587" "234" 114 "1146" 60.125 -23.25 225.734420412131
"588" "241" 114 "1146" 60.375 -24.75 224.029032765376
"589" "242" 114 "1146" 60.375 -24.25 224.029032765376
"590" "243" 114 "1146" 60.125 -24.75 225.73442041213
"591" "244" 114 "1146" 60.125 -24.25 225.73442041213
"592" "251" 114 "1146" 60.375 -25.75 224.029032765377
"593" "252" 114 "1146" 60.375 -25.25 224.029032765374
"594" "253" 114 "1146" 60.125 -25.75 225.734420412131
"595" "254" 114 "1146" 60.125 -25.25 225.734420412128
"596" "261" 114 "1146" 60.375 -26.75 224.029032765376
"597" "262" 114 "1146" 60.375 -26.25 224.029032765374
"598" "263" 114 "1146" 60.125 -26.75 225.73442041213
"599" "264" 114 "1146" 60.125 -26.25 225.734420412128
"600" "271" 109 "1091" 60.375 -27.75 224.029032765376
"601" "272" 114 "1146" 60.375 -27.25 224.029032765376
"602" "273" 114 "1146" 60.125 -27.75 225.73442041213
"603" "274" 114 "1146" 60.125 -27.25 225.73442041213
"604" "281" 109 "1092" 60.375 -28.75 224.029032765377
"605" "282" 109 "1091" 60.375 -28.25 224.029032765374
"606" "283" 109 "1091" 60.125 -28.75 225.734420412131
"607" "284" 109 "1091" 60.125 -28.25 225.734420412128
"608" "291" 109 "1094" 60.375 -29.75 224.029032765376
"609" "292" 109 "1092" 60.375 -29.25 224.029032765373
"610" "293" 109 "1091" 60.125 -29.75 225.73442041213
"611" "294" 109 "1092" 60.125 -29.25 225.734420412127
"612" "301" 109 "1094" 60.375 -30.75 224.029032765376
"613" "302" 109 "1094" 60.375 -30.25 224.029032765376
"614" "303" 109 "1094" 60.125 -30.75 225.73442041213
"615" "304" 109 "1094" 60.125 -30.25 225.73442041213
"616" "311" 109 "1094" 60.375 -31.75 224.029032765376
"617" "312" 109 "1094" 60.375 -31.25 224.029032765376
"618" "313" 109 "1094" 60.125 -31.75 225.73442041213
"619" "314" 109 "1094" 60.125 -31.25 225.73442041213
"620" "421" 110 "1101" 60.375 -42.75 224.029032765373
"621" "422" 110 "1101" 60.375 -42.25 224.029032765376
"622" "423" 110 "1101" 60.125 -42.75 225.734420412127
"623" "424" 110 "1101" 60.125 -42.25 225.73442041213
"624" "501" 115 "1151" 60.875 -0.75 220.604798271239
"625" "502" 115 "1151" 60.875 -0.25 220.604798271239
"626" "503" 115 "1151" 60.625 -0.75 222.319147851593
"627" "504" 115 "1151" 60.625 -0.25 222.319147851593
"628" "511" 115 "1151" 60.875 -1.75 220.604798271239
"629" "512" 115 "1151" 60.875 -1.25 220.604798271239
"630" "513" 115 "1151" 60.625 -1.75 222.319147851593
"631" "514" 115 "1151" 60.625 -1.25 222.319147851593
"632" "521" 115 "1151" 60.875 -2.75 220.604798271239
"633" "522" 115 "1151" 60.875 -2.25 220.604798271239
"634" "523" 115 "1151" 60.625 -2.75 222.319147851593
"635" "524" 115 "1151" 60.625 -2.25 222.319147851593
"636" "531" 115 "1151" 60.875 -3.75 220.604798271239
"637" "532" 115 "1151" 60.875 -3.25 220.604798271239
"638" "533" 115 "1151" 60.625 -3.75 222.319147851593
"639" "534" 115 "1151" 60.625 -3.25 222.319147851593
"640" "541" 115 "1151" 60.875 -4.75 220.604798271239
"641" "542" 115 "1151" 60.875 -4.25 220.604798271239
"642" "543" 115 "1151" 60.625 -4.75 222.319147851593
"643" "544" 115 "1151" 60.625 -4.25 222.319147851593
"644" "551" 115 "1151" 60.875 -5.75 220.604798271239
"645" "552" 115 "1151" 60.875 -5.25 220.604798271239
"646" "553" 115 "1151" 60.625 -5.75 222.319147851593
"647" "554" 115 "1151" 60.625 -5.25 222.319147851593
"648" "561" 115 "1151" 60.875 -6.75 220.604798271239
"649" "562" 115 "1151" 60.875 -6.25 220.60479827124
"650" "563" 115 "1151" 60.625 -6.75 222.319147851593
"651" "564" 115 "1151" 60.625 -6.25 222.319147851593
"652" "571" 114 "1142" 60.875 -7.75 220.60479827124
"653" "572" 114 "1142" 60.875 -7.25 220.604798271239
"654" "573" 114 "1142" 60.625 -7.75 222.319147851593
"655" "574" 114 "1142" 60.625 -7.25 222.319147851593
"656" "581" 114 "1142" 60.875 -8.75 220.604798271239
"657" "582" 114 "1142" 60.875 -8.25 220.60479827124
"658" "583" 114 "1142" 60.625 -8.75 222.319147851593
"659" "584" 114 "1142" 60.625 -8.25 222.319147851593
"660" "591" 114 "1142" 60.875 -9.75 220.60479827124
"661" "592" 114 "1142" 60.875 -9.25 220.604798271239
"662" "593" 114 "1142" 60.625 -9.75 222.319147851593
"663" "594" 114 "1142" 60.625 -9.25 222.319147851593
"664" "601" 114 "1142" 60.875 -10.75 220.604798271239
"665" "602" 114 "1142" 60.875 -10.25 220.60479827124
"666" "603" 114 "1142" 60.625 -10.75 222.319147851593
"667" "604" 114 "1142" 60.625 -10.25 222.319147851593
"668" "611" 114 "1143" 60.875 -11.75 220.60479827124
"669" "612" 114 "1142" 60.875 -11.25 220.604798271239
"670" "613" 114 "1142" 60.625 -11.75 222.319147851593
"671" "614" 114 "1142" 60.625 -11.25 222.319147851593
"672" "621" 114 "1146" 60.875 -12.75 220.60479827124
"673" "622" 114 "1143" 60.875 -12.25 220.60479827124
"674" "623" 114 "1142" 60.625 -12.75 222.319147851593
"675" "624" 114 "1142" 60.625 -12.25 222.319147851593
"676" "631" 114 "1146" 60.875 -13.75 220.60479827124
"677" "632" 114 "1146" 60.875 -13.25 220.604798271239
"678" "633" 114 "1146" 60.625 -13.75 222.319147851593
"679" "634" 114 "1146" 60.625 -13.25 222.319147851593
"680" "641" 114 "1146" 60.875 -14.75 220.604798271238
"681" "642" 114 "1146" 60.875 -14.25 220.60479827124
"682" "643" 114 "1146" 60.625 -14.75 222.319147851592
"683" "644" 114 "1146" 60.625 -14.25 222.319147851593
"684" "651" 114 "1146" 60.875 -15.75 220.60479827124
"685" "652" 114 "1146" 60.875 -15.25 220.60479827124
"686" "653" 114 "1146" 60.625 -15.75 222.319147851593
"687" "654" 114 "1146" 60.625 -15.25 222.319147851593
"688" "661" 114 "1146" 60.875 -16.75 220.60479827124
"689" "662" 114 "1146" 60.875 -16.25 220.60479827124
"690" "663" 114 "1146" 60.625 -16.75 222.319147851593
"691" "664" 114 "1146" 60.625 -16.25 222.319147851593
"692" "671" 114 "1146" 60.875 -17.75 220.60479827124
"693" "672" 114 "1146" 60.875 -17.25 220.604798271238
"694" "673" 114 "1146" 60.625 -17.75 222.319147851593
"695" "674" 114 "1146" 60.625 -17.25 222.319147851592
"696" "681" 114 "1146" 60.875 -18.75 220.604798271238
"697" "682" 114 "1146" 60.875 -18.25 220.60479827124
"698" "683" 114 "1146" 60.625 -18.75 222.319147851592
"699" "684" 114 "1146" 60.625 -18.25 222.319147851593
"700" "691" 114 "1146" 60.875 -19.75 220.60479827124
"701" "692" 114 "1146" 60.875 -19.25 220.60479827124
"702" "693" 114 "1146" 60.625 -19.75 222.319147851593
"703" "694" 114 "1146" 60.625 -19.25 222.319147851593
"704" "701" 114 "1146" 60.875 -20.75 220.604798271241
"705" "702" 114 "1146" 60.875 -20.25 220.604798271238
"706" "703" 114 "1146" 60.625 -20.75 222.319147851595
"707" "704" 114 "1146" 60.625 -20.25 222.319147851592
"708" "711" 114 "1146" 60.875 -21.75 220.60479827124
"709" "712" 114 "1146" 60.875 -21.25 220.604798271238
"710" "713" 114 "1146" 60.625 -21.75 222.319147851593
"711" "714" 114 "1146" 60.625 -21.25 222.319147851592
"712" "721" 114 "1146" 60.875 -22.75 220.604798271238
"713" "722" 114 "1146" 60.875 -22.25 220.60479827124
"714" "723" 114 "1146" 60.625 -22.75 222.319147851592
"715" "724" 114 "1146" 60.625 -22.25 222.319147851593
"716" "731" 114 "1146" 60.875 -23.75 220.604798271238
"717" "732" 114 "1146" 60.875 -23.25 220.604798271241
"718" "733" 114 "1146" 60.625 -23.75 222.319147851592
"719" "734" 114 "1146" 60.625 -23.25 222.319147851595
"720" "741" 114 "1146" 60.875 -24.75 220.60479827124
"721" "742" 114 "1146" 60.875 -24.25 220.60479827124
"722" "743" 114 "1146" 60.625 -24.75 222.319147851593
"723" "744" 114 "1146" 60.625 -24.25 222.319147851593
"724" "751" 114 "1146" 60.875 -25.75 220.604798271241
"725" "752" 114 "1146" 60.875 -25.25 220.604798271238
"726" "753" 114 "1146" 60.625 -25.75 222.319147851595
"727" "754" 114 "1146" 60.625 -25.25 222.319147851592
"728" "761" 109 "1091" 60.875 -26.75 220.60479827124
"729" "762" 114 "1146" 60.875 -26.25 220.604798271238
"730" "763" 114 "1146" 60.625 -26.75 222.319147851593
"731" "764" 114 "1146" 60.625 -26.25 222.319147851592
"732" "771" 109 "1091" 60.875 -27.75 220.60479827124
"733" "772" 109 "1091" 60.875 -27.25 220.60479827124
"734" "773" 109 "1091" 60.625 -27.75 222.319147851593
"735" "774" 109 "1091" 60.625 -27.25 222.319147851593
"736" "781" 109 "1094" 60.875 -28.75 220.604798271241
"737" "782" 109 "1092" 60.875 -28.25 220.604798271238
"738" "783" 109 "1092" 60.625 -28.75 222.319147851595
"739" "784" 109 "1092" 60.625 -28.25 222.319147851592
"740" "791" 109 "1094" 60.875 -29.75 220.60479827124
"741" "792" 109 "1094" 60.875 -29.25 220.604798271237
"742" "793" 109 "1094" 60.625 -29.75 222.319147851593
"743" "794" 109 "1094" 60.625 -29.25 222.31914785159
"744" "801" 109 "1094" 60.875 -30.75 220.60479827124
"745" "802" 109 "1094" 60.875 -30.25 220.60479827124
"746" "803" 109 "1094" 60.625 -30.75 222.319147851593
"747" "804" 109 "1094" 60.625 -30.25 222.319147851593
"748" "811" 109 "1094" 60.875 -31.75 220.60479827124
"749" "812" 109 "1094" 60.875 -31.25 220.60479827124
"750" "813" 109 "1094" 60.625 -31.75 222.319147851593
"751" "814" 109 "1094" 60.625 -31.25 222.319147851593
"752" "921" 110 "1101" 60.875 -42.75 220.604798271237
"753" "922" 110 "1101" 60.875 -42.25 220.60479827124
"754" "923" 110 "1101" 60.625 -42.75 222.319147851591
"755" "3814" 109 "1094" 63.625 -31.25 201.461732514475
"756" "3821" 109 "1094" 63.875 -32.75 199.696394641606
"757" "3822" 109 "1094" 63.875 -32.25 199.696394641606
"758" "3823" 109 "1094" 63.625 -32.75 201.461732514475
"759" "3824" 109 "1094" 63.625 -32.25 201.461732514475
"760" "3831" 109 "1094" 63.875 -33.75 199.696394641608
"761" "3832" 109 "1094" 63.875 -33.25 199.696394641603
"762" "3833" 109 "1094" 63.625 -33.75 201.461732514478
"763" "3834" 109 "1094" 63.625 -33.25 201.461732514472
"764" "3841" 109 "1094" 63.875 -34.75 199.696394641606
"765" "3842" 109 "1094" 63.875 -34.25 199.696394641603
"766" "3843" 109 "1094" 63.625 -34.75 201.461732514475
"767" "3844" 109 "1094" 63.625 -34.25 201.461732514472
"768" "3851" 109 "1094" 63.875 -35.75 199.696394641606
"769" "3852" 109 "1094" 63.875 -35.25 199.696394641606
"770" "3853" 109 "1094" 63.625 -35.75 201.461732514475
"771" "3854" 109 "1094" 63.625 -35.25 201.461732514475
"772" "3861" 109 "1094" 63.875 -36.75 199.696394641606
"773" "3862" 109 "1094" 63.875 -36.25 199.696394641606
"774" "3863" 109 "1094" 63.625 -36.75 201.461732514475
"775" "3864" 109 "1094" 63.625 -36.25 201.461732514475
"776" "3871" 110 "1101" 63.875 -37.75 199.696394641603
"777" "3872" 110 "1101" 63.875 -37.25 199.696394641606
"778" "3873" 110 "1101" 63.625 -37.75 201.461732514472
"779" "3874" 110 "1101" 63.625 -37.25 201.461732514475
"780" "3881" 110 "1101" 63.875 -38.75 199.696394641603
"781" "3882" 110 "1101" 63.875 -38.25 199.696394641608
"782" "3883" 110 "1101" 63.625 -38.75 201.461732514472
"783" "3884" 110 "1101" 63.625 -38.25 201.461732514478
"784" "3891" 110 "1101" 63.875 -39.75 199.696394641606
"785" "3892" 110 "1101" 63.875 -39.25 199.696394641606
"786" "3893" 110 "1101" 63.625 -39.75 201.461732514475
"787" "3894" 110 "1101" 63.625 -39.25 201.461732514475
"788" "4001" 115 "1151" 64.375 -0.75 196.153664029036
"789" "4002" 115 "1151" 64.375 -0.25 196.153664029036
"790" "4003" 115 "1151" 64.125 -0.75 197.927027049598
"791" "4004" 115 "1151" 64.125 -0.25 197.927027049598
"792" "4011" 115 "1151" 64.375 -1.75 196.153664029036
"793" "4012" 115 "1151" 64.375 -1.25 196.153664029036
"794" "4013" 115 "1151" 64.125 -1.75 197.927027049598
"795" "4014" 115 "1151" 64.125 -1.25 197.927027049598
"796" "4021" 115 "1151" 64.375 -2.75 196.153664029036
"797" "4022" 115 "1151" 64.375 -2.25 196.153664029036
"798" "4023" 115 "1151" 64.125 -2.75 197.927027049598
"799" "4024" 115 "1151" 64.125 -2.25 197.927027049598
"800" "4031" 115 "1151" 64.375 -3.75 196.153664029036
"801" "4032" 115 "1151" 64.375 -3.25 196.153664029036
"802" "4033" 115 "1151" 64.125 -3.75 197.927027049598
"803" "4034" 115 "1151" 64.125 -3.25 197.927027049598
"804" "4041" 115 "1151" 64.375 -4.75 196.153664029036
"805" "4042" 115 "1151" 64.375 -4.25 196.153664029036
"806" "4043" 115 "1151" 64.125 -4.75 197.927027049598
"807" "4044" 115 "1151" 64.125 -4.25 197.927027049598
"808" "4051" 115 "1151" 64.375 -5.75 196.153664029036
"809" "4052" 115 "1151" 64.375 -5.25 196.153664029036
"810" "4053" 115 "1151" 64.125 -5.75 197.927027049598
"811" "4054" 115 "1151" 64.125 -5.25 197.927027049598
"812" "4061" 115 "1151" 64.375 -6.75 196.153664029036
"813" "4062" 115 "1151" 64.375 -6.25 196.153664029036
"814" "4063" 115 "1151" 64.125 -6.75 197.927027049598
"815" "4064" 115 "1151" 64.125 -6.25 197.927027049598
"816" "4071" 115 "1151" 64.375 -7.75 196.153664029036
"817" "4072" 115 "1151" 64.375 -7.25 196.153664029035
"818" "4073" 115 "1151" 64.125 -7.75 197.927027049598
"819" "4074" 115 "1151" 64.125 -7.25 197.927027049597
"820" "4081" 113 "1132" 64.375 -8.75 196.153664029035
"821" "4082" 113 "1132" 64.375 -8.25 196.153664029036
"822" "4083" 113 "1132" 64.125 -8.75 197.927027049597
"823" "4084" 113 "1132" 64.125 -8.25 197.927027049598
"824" "4091" 113 "1132" 64.375 -9.75 196.153664029036
"825" "4092" 113 "1132" 64.375 -9.25 196.153664029035
"826" "4093" 113 "1132" 64.125 -9.75 197.927027049598
"827" "4094" 113 "1132" 64.125 -9.25 197.927027049597
"828" "4101" 106 "1061" 64.375 -10.75 196.153664029035
"829" "4102" 113 "1132" 64.375 -10.25 196.153664029036
"830" "4103" 106 "1061" 64.125 -10.75 197.927027049597
"831" "4104" 113 "1132" 64.125 -10.25 197.927027049598
"832" "4111" 106 "1061" 64.375 -11.75 196.153664029036
"833" "4112" 106 "1061" 64.375 -11.25 196.153664029035
"834" "4113" 106 "1061" 64.125 -11.75 197.927027049598
"835" "4114" 106 "1061" 64.125 -11.25 197.927027049597
"836" "4121" 105 "1054" 64.375 -12.75 196.153664029036
"837" "4122" 105 "1054" 64.375 -12.25 196.153664029036
"838" "4123" 105 "1054" 64.125 -12.75 197.927027049598
"839" "4124" 105 "1054" 64.125 -12.25 197.927027049598
"840" "4131" 105 "1054" 64.375 -13.75 196.153664029036
"841" "4132" 105 "1054" 64.375 -13.25 196.153664029035
"842" "4133" 105 "1054" 64.125 -13.75 197.927027049598
"843" "4134" 105 "1054" 64.125 -13.25 197.927027049597
"844" "4141" 107 "1071" 64.375 -14.75 196.153664029035
"845" "4142" 107 "1071" 64.375 -14.25 196.153664029036
"846" "4143" 107 "1071" 64.125 -14.75 197.927027049597
"847" "4144" 107 "1071" 64.125 -14.25 197.927027049598
"848" "4151" 107 "1071" 64.375 -15.75 196.153664029036
"849" "4152" 107 "1071" 64.375 -15.25 196.153664029036
"850" "4153" 107 "1071" 64.125 -15.75 197.927027049598
"851" "4154" 107 "1071" 64.125 -15.25 197.927027049598
"852" "4163" 107 "1071" 64.125 -16.75 197.927027049598
"853" "4164" 107 "1071" 64.125 -16.25 197.927027049598
"854" "4211" 101 "1011" 64.375 -21.75 196.153664029036
"855" "4213" 101 "1011" 64.125 -21.75 197.927027049598
"856" "4221" 101 "1011" 64.375 -22.75 196.153664029035
"857" "4222" 101 "1011" 64.375 -22.25 196.153664029036
"858" "4223" 101 "1012" 64.125 -22.75 197.927027049597
"859" "4224" 101 "1011" 64.125 -22.25 197.927027049598
"860" "4231" 101 "1012" 64.375 -23.75 196.153664029035
"861" "4232" 101 "1012" 64.375 -23.25 196.153664029037
"862" "4233" 101 "1012" 64.125 -23.75 197.927027049597
"863" "4234" 101 "1012" 64.125 -23.25 197.927027049599
"864" "4241" 101 "1012" 64.375 -24.75 196.153664029036
"865" "4242" 101 "1012" 64.375 -24.25 196.153664029036
"866" "4243" 101 "1015" 64.125 -24.75 197.927027049598
"867" "4244" 101 "1015" 64.125 -24.25 197.927027049598
"868" "4251" 101 "1015" 64.375 -25.75 196.153664029037
"869" "4252" 101 "1015" 64.375 -25.25 196.153664029035
"870" "4253" 101 "1015" 64.125 -25.75 197.927027049599
"871" "4254" 101 "1015" 64.125 -25.25 197.927027049597
"872" "4261" 101 "1015" 64.375 -26.75 196.153664029036
"873" "4262" 101 "1015" 64.375 -26.25 196.153664029035
"874" "4263" 101 "1015" 64.125 -26.75 197.927027049598
"875" "4264" 101 "1015" 64.125 -26.25 197.927027049597
"876" "4271" 109 "1095" 64.375 -27.75 196.153664029036
"877" "4272" 109 "1095" 64.375 -27.25 196.153664029036
"878" "4273" 109 "1093" 64.125 -27.75 197.927027049598
"879" "4274" 109 "1095" 64.125 -27.25 197.927027049598
"880" "4281" 109 "1093" 64.375 -28.75 196.153664029037
"881" "4282" 109 "1093" 64.375 -28.25 196.153664029035
"882" "4283" 109 "1094" 64.125 -28.75 197.927027049599
"883" "4284" 109 "1093" 64.125 -28.25 197.927027049597
"884" "4291" 109 "1094" 64.375 -29.75 196.153664029036
"885" "4292" 109 "1094" 64.375 -29.25 196.153664029033
"886" "4293" 109 "1094" 64.125 -29.75 197.927027049598
"887" "4294" 109 "1094" 64.125 -29.25 197.927027049595
"888" "4301" 109 "1094" 64.375 -30.75 196.153664029036
"889" "4302" 109 "1094" 64.375 -30.25 196.153664029036
"890" "4303" 109 "1094" 64.125 -30.75 197.927027049598
"891" "4304" 109 "1094" 64.125 -30.25 197.927027049598
"892" "4311" 109 "1094" 64.375 -31.75 196.153664029036
"893" "4312" 109 "1094" 64.375 -31.25 196.153664029036
"894" "4313" 109 "1094" 64.125 -31.75 197.927027049598
"895" "4314" 109 "1094" 64.125 -31.25 197.927027049598
"896" "4321" 109 "1094" 64.375 -32.75 196.153664029036
"897" "4322" 109 "1094" 64.375 -32.25 196.153664029036
"898" "4323" 109 "1094" 64.125 -32.75 197.927027049598
"899" "4324" 109 "1094" 64.125 -32.25 197.927027049598
"900" "4331" 109 "1094" 64.375 -33.75 196.153664029038
"901" "4332" 109 "1094" 64.375 -33.25 196.153664029034
"902" "4333" 109 "1094" 64.125 -33.75 197.9270270496
"903" "4334" 109 "1094" 64.125 -33.25 197.927027049595
"904" "4341" 109 "1094" 64.375 -34.75 196.153664029036
"905" "4342" 109 "1094" 64.375 -34.25 196.153664029034
"906" "4343" 109 "1094" 64.125 -34.75 197.927027049598
"907" "4344" 109 "1094" 64.125 -34.25 197.927027049595
"908" "4351" 109 "1094" 64.375 -35.75 196.153664029036
"909" "4352" 109 "1094" 64.375 -35.25 196.153664029036
